step,event_type,order_side,order_price,order_qty,cancel_side,cancel_qty,cancel_price,trade_price,buy_trade_qty,sell_trade_qty,trade_qty,best_bid,best_ask,mid_price,markout_mid_price,spread,bid_depth,ask_depth,imbalance,last_trade_price,microprice,microprice_deviation,spread_bps,queue_imbalance,signed_trade_volume,order_flow_imbalance,pre_best_bid,pre_best_ask,pre_bid_depth,pre_ask_depth,signed_trade_qty,recent_signed_trade_flow,recent_trade_volume,recent_volatility,recent_mid_move
2542,limit,buy,9995.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.010468840965,2.0,2235,1037,0.36613691931540343,9998.0,9997.366136919316,0.36613691931597714,2.000600180054016,0.36613691931540343,0,0.0,9996.0,9998.0,2232,1037,0,-4.0,24.0,0.0,0.0
2543,limit,buy,10002.0,5,,0,,9998.0,5,0,5,9996.0,9998.0,9997.0,9997.01031180835,2.0,2235,1032,0.3682277318640955,9998.0,9997.368227731864,0.3682277318639535,2.000600180054016,0.3682277318640955,5,1.0,9996.0,9998.0,2235,1037,5,1.0,29.0,0.0,0.0
2544,limit,buy,9994.0,5,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.010157131224,2.0,2240,1032,0.3691931540342298,9998.0,9997.369193154034,0.3691931540342921,2.000600180054016,0.3691931540342298,0,0.0,9996.0,9998.0,2235,1032,0,1.0,29.0,0.0,0.0
2545,limit,buy,9995.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.010004774256,2.0,2247,1032,0.3705397987191217,9998.0,9997.37053979872,0.3705397987196193,2.000600180054016,0.3705397987191217,0,0.0,9996.0,9998.0,2240,1032,0,-5.0,23.0,0.0,0.0
2546,limit,buy,9994.0,4,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.009854702643,2.0,2251,1032,0.371306731647883,9998.0,9997.371306731648,0.37130673164756445,2.000600180054016,0.371306731647883,0,0.0,9996.0,9998.0,2247,1032,0,-5.0,23.0,0.0,0.0
2547,limit,sell,9998.0,12,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.009706882103,2.0,2251,1044,0.3663125948406677,9998.0,9997.36631259484,0.366312594840565,2.000600180054016,0.3663125948406677,0,0.0,9996.0,9998.0,2251,1032,0,-5.0,23.0,0.0,0.0
2548,limit,sell,10001.0,5,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.009561278872,2.0,2251,1049,0.36424242424242426,9998.0,9997.364242424243,0.3642424242425477,2.000600180054016,0.36424242424242426,0,0.0,9996.0,9998.0,2251,1044,0,-5.0,23.0,0.0,0.0
2549,limit,sell,9998.0,12,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.009417859688,2.0,2251,1061,0.35929951690821255,9998.0,9997.359299516907,0.3592995169074129,2.000600180054016,0.35929951690821255,0,0.0,9996.0,9998.0,2251,1049,0,-5.0,23.0,0.0,0.0
2550,limit,sell,9999.0,2,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.009276591793,2.0,2251,1063,0.3584791792395896,9998.0,9997.35847917924,0.35847917924002104,2.000600180054016,0.3584791792395896,0,0.0,9996.0,9998.0,2251,1061,0,-1.0,19.0,0.0,0.0
2551,limit,sell,10001.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.009137442916,2.0,2251,1066,0.35725052758516734,9998.0,9997.357250527586,0.3572505275860749,2.000600180054016,0.35725052758516734,0,0.0,9996.0,9998.0,2251,1063,0,9.0,9.0,0.0,0.0
2552,limit,buy,9995.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.009000381273,2.0,2258,1066,0.358604091456077,9998.0,9997.358604091456,0.35860409145607264,2.000600180054016,0.358604091456077,0,0.0,9996.0,9998.0,2251,1066,0,9.0,9.0,0.0,0.0
2553,limit,sell,9998.0,16,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.008865375554,2.0,2258,1082,0.3520958083832335,9998.0,9997.352095808383,0.35209580838272814,2.000600180054016,0.3520958083832335,0,0.0,9996.0,9998.0,2258,1066,0,9.0,9.0,0.0,0.0
2554,limit,sell,9998.0,6,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.008732394921,2.0,2258,1088,0.3496712492528392,9998.0,9997.349671249252,0.3496712492524239,2.000600180054016,0.3496712492528392,0,0.0,9996.0,9998.0,2258,1082,0,9.0,9.0,0.0,0.0
2555,limit,sell,10000.0,5,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.008601408996,2.0,2258,1093,0.3476574156968069,9998.0,9997.347657415698,0.3476574156975403,2.000600180054016,0.3476574156968069,0,0.0,9996.0,9998.0,2258,1088,0,5.0,5.0,0.0,0.0
2556,limit,sell,9999.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.00847238786,2.0,2258,1096,0.3464519976147883,9998.0,9997.346451997615,0.34645199761507683,2.000600180054016,0.3464519976147883,0,0.0,9996.0,9998.0,2258,1093,0,5.0,5.0,0.0,0.0
2557,limit,buy,9994.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.008345302043,2.0,2259,1096,0.3466467958271237,9998.0,9997.346646795828,0.3466467958278372,2.000600180054016,0.3466467958271237,0,0.0,9996.0,9998.0,2258,1096,0,5.0,5.0,0.0,0.0
2558,limit,buy,9995.0,4,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.008220122512,2.0,2263,1096,0.3474248288181006,9998.0,9997.347424828818,0.34742482881847536,2.000600180054016,0.3474248288181006,0,0.0,9996.0,9998.0,2259,1096,0,5.0,5.0,0.0,0.0
2559,limit,sell,9998.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.008096820675,2.0,2263,1103,0.34462269756387404,9998.0,9997.344622697565,0.34462269756477326,2.000600180054016,0.34462269756387404,0,0.0,9996.0,9998.0,2263,1096,0,5.0,5.0,0.0,0.0
2560,limit,buy,9996.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.007975368366,2.0,2271,1103,0.34617664493183165,9998.0,9997.346176644933,0.3461766449327115,2.000600180054016,0.34617664493183165,0,0.0,9996.0,9998.0,2263,1103,0,5.0,5.0,0.0,0.0
2561,limit,buy,9995.0,4,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.00785573784,2.0,2275,1103,0.3469508584961516,9998.0,9997.346950858497,0.3469508584967116,2.000600180054016,0.3469508584961516,0,0.0,9996.0,9998.0,2271,1103,0,5.0,5.0,0.0,0.0
2562,limit,buy,9995.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.007737901771,2.0,2278,1103,0.34753031647441585,9998.0,9997.347530316474,0.347530316474149,2.000600180054016,0.34753031647441585,0,0.0,9996.0,9998.0,2275,1103,0,5.0,5.0,0.0,0.0
2563,limit,buy,9993.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.007621833245,2.0,2279,1103,0.34772324068598465,9998.0,9997.347723240686,0.3477232406858093,2.000600180054016,0.34772324068598465,0,0.0,9996.0,9998.0,2278,1103,0,0.0,0.0,0.0,0.0
2564,limit,sell,10000.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.007507505747,2.0,2279,1110,0.3449395101799941,9998.0,9997.34493951018,0.3449395101797563,2.000600180054016,0.3449395101799941,0,0.0,9996.0,9998.0,2279,1103,0,0.0,0.0,0.0,0.0
2565,limit,sell,9996.0,12,,0,,9996.0,0,12,12,9996.0,9998.0,9997.0,9997.00739489316,2.0,2267,1110,0.3426117856085283,9996.0,9997.342611785609,0.342611785608824,2.000600180054016,0.3426117856085283,-12,-1.0,9996.0,9998.0,2279,1110,-12,-12.0,12.0,0.0,0.0
2566,limit,buy,10000.0,4,,0,,9998.0,4,0,4,9996.0,9998.0,9997.0,9997.007283969762,2.0,2267,1106,0.34420397272457753,9998.0,9997.344203972725,0.344203972725154,2.000600180054016,0.34420397272457753,4,1.0,9996.0,9998.0,2267,1110,4,-8.0,16.0,0.0,0.0
2567,limit,buy,9996.0,4,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.007174710217,2.0,2271,1106,0.3449807521468759,9998.0,9997.344980752147,0.3449807521465118,2.000600180054016,0.3449807521468759,0,0.0,9996.0,9998.0,2267,1106,0,-8.0,16.0,0.0,0.0
2568,limit,sell,10000.0,5,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.007067089564,2.0,2271,1111,0.34299231224127735,9998.0,9997.342992312242,0.34299231224213145,2.000600180054016,0.34299231224127735,0,0.0,9996.0,9998.0,2271,1106,0,-8.0,16.0,0.0,0.0
2569,limit,buy,9995.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.00696108322,2.0,2278,1111,0.3443493655945707,9998.0,9997.344349365594,0.34434936559409834,2.000600180054016,0.3443493655945707,0,0.0,9996.0,9998.0,2271,1111,0,-8.0,16.0,0.0,0.0
2570,limit,buy,9994.0,2,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.006856666972,2.0,2280,1111,0.34473606605721024,9998.0,9997.344736066058,0.3447360660575214,2.000600180054016,0.34473606605721024,0,0.0,9996.0,9998.0,2278,1111,0,-8.0,16.0,0.0,0.0
2571,market,sell,,7,,0,,9996.0,0,7,7,9996.0,9998.0,9997.0,9997.006753816968,2.0,2273,1111,0.3433806146572104,9996.0,9997.343380614657,0.3433806146567804,2.000600180054016,0.3433806146572104,-7,-1.0,9996.0,9998.0,2280,1111,-7,-15.0,23.0,0.0,0.0
2572,limit,sell,9999.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.006652509712,2.0,2273,1118,0.34060749041580657,9996.0,9997.340607490416,0.340607490416005,2.000600180054016,0.34060749041580657,0,0.0,9996.0,9998.0,2273,1111,0,-15.0,23.0,0.0,0.0
2573,limit,sell,9998.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.006552722067,2.0,2273,1126,0.33745219182112385,9996.0,9997.337452191821,0.33745219182128494,2.000600180054016,0.33745219182112385,0,0.0,9996.0,9998.0,2273,1118,0,-15.0,23.0,0.0,0.0
2574,limit,sell,9998.0,13,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.006454431235,2.0,2273,1139,0.3323563892145369,9996.0,9997.332356389215,0.33235638921541977,2.000600180054016,0.3323563892145369,0,0.0,9996.0,9998.0,2273,1126,0,-15.0,23.0,0.0,0.0
2575,cancel,sell,,1,buy,7,9995.0,,0,0,0,9996.0,9998.0,9997.0,9997.006357614768,2.0,2266,1139,0.33098384728340674,9996.0,9997.330983847283,0.330983847283278,2.000600180054016,0.33098384728340674,0,0.0,9996.0,9998.0,2273,1139,0,-15.0,23.0,0.0,0.0
2576,limit,sell,10000.0,4,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.006262250547,2.0,2266,1143,0.32942211792314463,9996.0,9997.329422117924,0.32942211792396847,2.000600180054016,0.32942211792314463,0,0.0,9996.0,9998.0,2266,1139,0,-15.0,23.0,0.0,0.0
2577,limit,sell,10001.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.006168316788,2.0,2266,1144,0.32903225806451614,9996.0,9997.329032258065,0.32903225806512637,2.000600180054016,0.32903225806451614,0,0.0,9996.0,9998.0,2266,1143,0,-15.0,23.0,0.0,0.0
2578,limit,sell,9998.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.006075792036,2.0,2266,1145,0.3286426267956611,9996.0,9997.328642626795,0.32864262679504463,2.000600180054016,0.3286426267956611,0,0.0,9996.0,9998.0,2266,1144,0,-15.0,23.0,0.0,0.0
2579,limit,sell,9998.0,9,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.005984655156,2.0,2266,1154,0.32514619883040935,9996.0,9997.325146198831,0.3251461988311348,2.000600180054016,0.32514619883040935,0,0.0,9996.0,9998.0,2266,1145,0,-15.0,23.0,0.0,0.0
2580,limit,buy,9993.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.005894885328,2.0,2269,1154,0.3257376570260006,9996.0,9997.325737657025,0.32573765702545643,2.000600180054016,0.3257376570260006,0,0.0,9996.0,9998.0,2266,1154,0,-15.0,23.0,0.0,0.0
2581,limit,buy,9996.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.005806462048,2.0,2272,1154,0.326328079392878,9996.0,9997.326328079393,0.3263280793926242,2.000600180054016,0.326328079392878,0,0.0,9996.0,9998.0,2269,1154,0,-15.0,23.0,0.0,0.0
2582,limit,buy,9996.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.005719365117,2.0,2279,1154,0.3277017186134576,9996.0,9997.327701718614,0.32770171861375275,2.000600180054016,0.3277017186134576,0,0.0,9996.0,9998.0,2272,1154,0,-15.0,23.0,0.0,0.0
2583,limit,buy,9993.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.005633574641,2.0,2286,1154,0.32906976744186045,9996.0,9997.329069767442,0.3290697674419789,2.000600180054016,0.32906976744186045,0,0.0,9996.0,9998.0,2279,1154,0,-15.0,23.0,0.0,0.0
2584,limit,sell,10000.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.00554907102,2.0,2286,1155,0.32868352223190933,9996.0,9997.328683522232,0.3286835222315858,2.000600180054016,0.32868352223190933,0,0.0,9996.0,9998.0,2286,1154,0,-15.0,23.0,0.0,0.0
2585,limit,buy,10001.0,12,,0,,9998.0,12,0,12,9996.0,9998.0,9997.0,9997.005465834956,2.0,2286,1143,0.3333333333333333,9998.0,9997.333333333334,0.33333333333393966,2.000600180054016,0.3333333333333333,12,1.0,9996.0,9998.0,2286,1155,12,9.0,23.0,0.0,0.0
2586,limit,buy,9993.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.00538384743,2.0,2287,1143,0.3335276967930029,9998.0,9997.333527696794,0.33352769679368066,2.000600180054016,0.3335276967930029,0,0.0,9996.0,9998.0,2286,1143,0,5.0,19.0,0.0,0.0
2587,limit,sell,9998.0,15,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.00530308972,2.0,2287,1158,0.32772133526850505,9998.0,9997.327721335269,0.32772133526850666,2.000600180054016,0.32772133526850505,0,0.0,9996.0,9998.0,2287,1143,0,5.0,19.0,0.0,0.0
2588,limit,sell,9998.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.005223543374,2.0,2287,1159,0.3273360417875798,9998.0,9997.327336041788,0.3273360417879303,2.000600180054016,0.3273360417875798,0,0.0,9996.0,9998.0,2287,1158,0,5.0,19.0,0.0,0.0
2589,limit,buy,9994.0,5,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.005145190224,2.0,2292,1159,0.32831063459866705,9998.0,9997.328310634599,0.32831063459889265,2.000600180054016,0.32831063459866705,0,0.0,9996.0,9998.0,2287,1159,0,5.0,19.0,0.0,0.0
2590,limit,sell,10000.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.00506801237,2.0,2292,1162,0.3271569195136074,9998.0,9997.327156919513,0.32715691951307235,2.000600180054016,0.3271569195136074,0,0.0,9996.0,9998.0,2292,1159,0,5.0,19.0,0.0,0.0
2591,limit,sell,10000.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.004991992184,2.0,2292,1170,0.3240901213171577,9998.0,9997.324090121318,0.32409012131756754,2.000600180054016,0.3240901213171577,0,0.0,9996.0,9998.0,2292,1162,0,12.0,12.0,0.0,0.0
2592,market,sell,,10,,0,,9996.0,0,10,10,9996.0,9998.0,9997.0,9997.004917112301,2.0,2282,1170,0.32213209733487835,9996.0,9997.322132097335,0.3221320973352704,2.000600180054016,0.32213209733487835,-10,-1.0,9996.0,9998.0,2292,1170,-10,2.0,22.0,0.0,0.0
2593,limit,sell,9998.0,5,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.004843355617,2.0,2282,1175,0.32021984379519813,9996.0,9997.320219843796,0.3202198437957122,2.000600180054016,0.32021984379519813,0,0.0,9996.0,9998.0,2282,1170,0,2.0,22.0,0.0,0.0
2594,limit,buy,9995.0,4,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.004770705284,2.0,2286,1175,0.32100548974284887,9996.0,9997.321005489743,0.3210054897426744,2.000600180054016,0.32100548974284887,0,0.0,9996.0,9998.0,2282,1175,0,2.0,22.0,0.0,0.0
2595,limit,buy,9993.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.004699144703,2.0,2287,1175,0.3212016175621028,9996.0,9997.321201617562,0.3212016175621102,2.000600180054016,0.3212016175621028,0,0.0,9996.0,9998.0,2286,1175,0,2.0,22.0,0.0,0.0
2596,limit,sell,10001.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.004628657533,2.0,2287,1176,0.3208200981807681,9996.0,9997.32082009818,0.32082009818077495,2.000600180054016,0.3208200981807681,0,0.0,9996.0,9998.0,2287,1175,0,2.0,22.0,0.0,0.0
2597,limit,sell,9999.0,4,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.004559227671,2.0,2287,1180,0.3192962215171618,9996.0,9997.319296221518,0.31929622151801595,2.000600180054016,0.3192962215171618,0,0.0,9996.0,9998.0,2287,1176,0,2.0,22.0,0.0,0.0
2598,limit,buy,9994.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.004490839256,2.0,2288,1180,0.31949250288350634,9996.0,9997.319492502884,0.31949250288380426,2.000600180054016,0.31949250288350634,0,0.0,9996.0,9998.0,2287,1180,0,2.0,22.0,0.0,0.0
2599,limit,buy,9995.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.004423476666,2.0,2295,1180,0.320863309352518,9996.0,9997.320863309353,0.3208633093527169,2.000600180054016,0.320863309352518,0,0.0,9996.0,9998.0,2288,1180,0,2.0,22.0,0.0,0.0
2600,limit,buy,9994.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.004357124517,2.0,2298,1180,0.32144910868315124,9996.0,9997.321449108684,0.321449108683737,2.000600180054016,0.32144910868315124,0,0.0,9996.0,9998.0,2295,1180,0,2.0,22.0,0.0,0.0
2601,limit,sell,10000.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.00429176765,2.0,2298,1187,0.3187948350071736,9996.0,9997.318794835008,0.31879483500779315,2.000600180054016,0.3187948350071736,0,0.0,9996.0,9998.0,2298,1180,0,2.0,22.0,0.0,0.0
2602,limit,sell,10001.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.004227391133,2.0,2298,1194,0.3161512027491409,9996.0,9997.31615120275,0.31615120274909714,2.000600180054016,0.3161512027491409,0,0.0,9996.0,9998.0,2298,1187,0,2.0,22.0,0.0,0.0
2603,limit,sell,10000.0,9,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.004163980268,2.0,2298,1203,0.31276778063410454,9996.0,9997.312767780633,0.312767780633294,2.000600180054016,0.31276778063410454,0,0.0,9996.0,9998.0,2298,1194,0,2.0,22.0,0.0,0.0
2604,limit,sell,9998.0,12,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.004101520562,2.0,2298,1215,0.30828351836037576,9996.0,9997.30828351836,0.3082835183595307,2.000600180054016,0.30828351836037576,0,0.0,9996.0,9998.0,2298,1203,0,2.0,22.0,0.0,0.0
2605,limit,sell,10000.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.004039997755,2.0,2298,1216,0.3079112122936824,9996.0,9997.307911212294,0.30791121229412965,2.000600180054016,0.3079112122936824,0,0.0,9996.0,9998.0,2298,1215,0,-10.0,10.0,0.0,0.0
2606,market,buy,,4,,0,,9998.0,4,0,4,9996.0,9998.0,9997.0,9997.003979397788,2.0,2298,1212,0.3094017094017094,9998.0,9997.3094017094,0.309401709400845,2.000600180054016,0.3094017094017094,4,1.0,9996.0,9998.0,2298,1216,4,-6.0,14.0,0.0,0.0
2607,limit,sell,9998.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.003919706822,2.0,2298,1213,0.30902876673312446,9998.0,9997.309028766733,0.30902876673280844,2.000600180054016,0.30902876673312446,0,0.0,9996.0,9998.0,2298,1212,0,-6.0,14.0,0.0,0.0
2608,limit,buy,10004.0,5,,0,,9998.0,5,0,5,9996.0,9998.0,9997.0,9997.00386091122,2.0,2298,1208,0.31089560752994866,9998.0,9997.31089560753,0.3108956075302558,2.000600180054016,0.31089560752994866,5,1.0,9996.0,9998.0,2298,1213,5,-1.0,19.0,0.0,0.0
2609,cancel,buy,,1,buy,7,9996.0,,0,0,0,9996.0,9998.0,9997.0,9997.003802997551,2.0,2291,1208,0.309517004858531,9998.0,9997.309517004858,0.30951700485820766,2.000600180054016,0.309517004858531,0,0.0,9996.0,9998.0,2298,1208,0,-1.0,19.0,0.0,0.0
2610,market,sell,,5,,0,,9996.0,0,5,5,9996.0,9998.0,9997.0,9997.003745952587,2.0,2286,1208,0.3085289066971952,9996.0,9997.308528906697,0.3085289066966652,2.000600180054016,0.3085289066971952,-5,-1.0,9996.0,9998.0,2291,1208,-5,-6.0,24.0,0.0,0.0
2611,limit,sell,10001.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.003689763298,2.0,2286,1215,0.3059125964010283,9996.0,9997.305912596401,0.30591259640095814,2.000600180054016,0.3059125964010283,0,0.0,9996.0,9998.0,2286,1208,0,-6.0,24.0,0.0,0.0
2612,limit,sell,10001.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.00363441685,2.0,2286,1218,0.3047945205479452,9996.0,9997.304794520547,0.30479452054714784,2.000600180054016,0.3047945205479452,0,0.0,9996.0,9998.0,2286,1215,0,4.0,14.0,0.0,0.0
2613,market,sell,,8,,0,,9996.0,0,8,8,9996.0,9998.0,9997.0,9997.003579900596,2.0,2278,1218,0.30320366132723114,9996.0,9997.303203661328,0.3032036613276432,2.000600180054016,0.30320366132723114,-8,-1.0,9996.0,9998.0,2286,1218,-8,-4.0,22.0,0.0,0.0
2614,limit,sell,9999.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.003526202087,2.0,2278,1219,0.3028309979982842,9996.0,9997.302830997998,0.30283099799817137,2.000600180054016,0.3028309979982842,0,0.0,9996.0,9998.0,2278,1218,0,-4.0,22.0,0.0,0.0
2615,limit,sell,9999.0,3,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.003473309056,2.0,2278,1222,0.3017142857142857,9996.0,9997.301714285713,0.30171428571338765,2.000600180054016,0.3017142857142857,0,0.0,9996.0,9998.0,2278,1219,0,-4.0,22.0,0.0,0.0
2616,limit,sell,10001.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.00342120942,2.0,2278,1230,0.29874572405929306,9996.0,9997.29874572406,0.29874572405969957,2.000600180054016,0.29874572405929306,0,0.0,9996.0,9998.0,2278,1222,0,-4.0,22.0,0.0,0.0
2617,limit,buy,9994.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.00336989128,2.0,2279,1230,0.29894556853804505,9996.0,9997.298945568538,0.2989455685383291,2.000600180054016,0.29894556853804505,0,0.0,9996.0,9998.0,2278,1230,0,-4.0,22.0,0.0,0.0
2618,limit,buy,9995.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.00331934291,2.0,2287,1230,0.3005402331532556,9996.0,9997.300540233153,0.30054023315278755,2.000600180054016,0.3005402331532556,0,0.0,9996.0,9998.0,2279,1230,0,-4.0,22.0,0.0,0.0
2619,limit,sell,9998.0,11,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.003269552766,2.0,2287,1241,0.29648526077097503,9996.0,9997.296485260771,0.2964852607710782,2.000600180054016,0.29648526077097503,0,0.0,9996.0,9998.0,2287,1230,0,-4.0,22.0,0.0,0.0
2620,limit,sell,9998.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.003220509474,2.0,2287,1249,0.29355203619909503,9996.0,9997.293552036199,0.29355203619888925,2.000600180054016,0.29355203619909503,0,0.0,9996.0,9998.0,2287,1241,0,-4.0,22.0,0.0,0.0
2621,limit,sell,9999.0,2,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.003172201832,2.0,2287,1251,0.2928208027133974,9996.0,9997.292820802713,0.29282080271332234,2.000600180054016,0.2928208027133974,0,0.0,9996.0,9998.0,2287,1249,0,-4.0,22.0,0.0,0.0
2622,cancel,buy,,1,buy,3,9996.0,,0,0,0,9996.0,9998.0,9997.0,9997.003124618805,2.0,2284,1251,0.2922206506364922,9996.0,9997.292220650637,0.2922206506373186,2.000600180054016,0.2922206506364922,0,0.0,9996.0,9998.0,2287,1251,0,-4.0,22.0,0.0,0.0
2623,limit,buy,10002.0,12,,0,,9998.0,12,0,12,9996.0,9998.0,9997.0,9997.003077749523,2.0,2284,1239,0.2966221969912007,9998.0,9997.296622196991,0.2966221969909384,2.000600180054016,0.2966221969912007,12,1.0,9996.0,9998.0,2284,1251,12,8.0,34.0,0.0,0.0
2624,market,sell,,10,,0,,9996.0,0,10,10,9996.0,9998.0,9997.0,9997.003031583281,2.0,2274,1239,0.2946199829205807,9996.0,9997.29461998292,0.2946199829202669,2.000600180054016,0.2946199829205807,-10,-1.0,9996.0,9998.0,2284,1239,-10,-2.0,44.0,0.0,0.0
2625,limit,sell,9998.0,16,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.002986109532,2.0,2274,1255,0.28875035420799094,9996.0,9997.288750354208,0.28875035420787754,2.000600180054016,0.28875035420799094,0,0.0,9996.0,9998.0,2274,1239,0,-2.0,44.0,0.0,0.0
2626,limit,buy,9994.0,1,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.002941317887,2.0,2275,1255,0.28895184135977336,9996.0,9997.28895184136,0.28895184135944874,2.000600180054016,0.28895184135977336,0,0.0,9996.0,9998.0,2274,1255,0,-6.0,40.0,0.0,0.0
2627,limit,sell,9998.0,6,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.00289719812,2.0,2275,1261,0.2867647058823529,9996.0,9997.286764705883,0.28676470588288794,2.000600180054016,0.2867647058823529,0,0.0,9996.0,9998.0,2275,1255,0,-6.0,40.0,0.0,0.0
2628,market,buy,,7,,0,,9998.0,7,0,7,9996.0,9998.0,9997.0,9997.002853740149,2.0,2275,1254,0.2893170869934826,9998.0,9997.289317086994,0.2893170869938331,2.000600180054016,0.2893170869934826,7,1.0,9996.0,9998.0,2275,1261,7,-4.0,42.0,0.0,0.0
2629,limit,buy,9995.0,8,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.002810934046,2.0,2283,1254,0.2909245122985581,9998.0,9997.2909245123,0.2909245122991706,2.000600180054016,0.2909245122985581,0,0.0,9996.0,9998.0,2275,1254,0,-4.0,42.0,0.0,0.0
2630,limit,buy,9995.0,2,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.002768770035,2.0,2285,1254,0.2913252331166996,9998.0,9997.291325233116,0.2913252331163676,2.000600180054016,0.2913252331166996,0,0.0,9996.0,9998.0,2283,1254,0,1.0,37.0,0.0,0.0
2631,limit,sell,10000.0,12,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.002727238485,2.0,2285,1266,0.28696141931850183,9998.0,9997.286961419319,0.28696141931868624,2.000600180054016,0.28696141931850183,0,0.0,9996.0,9998.0,2285,1254,0,1.0,37.0,0.0,0.0
2632,limit,sell,9999.0,6,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.002686329906,2.0,2285,1272,0.2847905538375035,9998.0,9997.284790553838,0.2847905538383202,2.000600180054016,0.2847905538375035,0,0.0,9996.0,9998.0,2285,1266,0,1.0,37.0,0.0,0.0
2633,limit,sell,9999.0,7,,0,,,0,0,0,9996.0,9998.0,9997.0,9997.002646034958,2.0,2285,1279,0.2822671156004489,9998.0,9997.282267115601,0.28226711560091644,2.000600180054016,0.2822671156004489,0,0.0,9996.0,9998.0,2285,1272,0,9.0,29.0,0.0,0.0
